"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT5G35800","Symbols:  | transposable element gene | chr5:13975327-13975854 REVERSE LENGTH=528",0.001183,0.001183,0.001872,1,0.578455,2.73309,2.79278,2.9329,8,1,8,34,34,34,"0.0192","0.1039","0.0133",1.715901,0.983507,1.877033,0.049305,0.206927,0.035564,1,0,1,2,0.666667
"AT5G36120","Symbols: CCB3, YLMG3, atylmg3 | cofactor assembly, complex C (B6F) | chr5:14198587-14199243 REVERSE LENGTH=657",0.090681,0.090681,0.774927,1,0.921987,39.2851,73.497,3.00128,8,1,8,34,34,34,"<.0001","<.0001","0.0117",14.24674,9.288449,1.931801,2.39e-13,6.4e-09,0.031836,1,1,1,3,1
"AT5G36910","Symbols: THI2.2 | thionin 2.2 | chr5:14561817-14562750 REVERSE LENGTH=718",0.121572,0.121572,5.049006,1,0.984108,233.599,117.559,3.70749,8,1,8,33,33,33,"<.0001","<.0001","0.0034",26.05012,11.687,2.462649,9.72e-24,4.43e-11,0.010686,1,1,1,3,1
"AT5G37260","Symbols: RVE2, CIR1 | Homeodomain-like superfamily protein | chr5:14751344-14753088 REVERSE LENGTH=980",0.613054,0.613054,2.585485,1,0.841924,2.14598,133.413,3.40471,8,1,8,34,34,34,"0.0581","<.0001","0.0056",1.235854,12.59001,2.250419,0.127873,6.93e-12,0.016575,0,1,1,2,0.666667
"AT5G37500","Symbols: GORK | gated outwardly-rectifying K+ channel | chr5:14889692-14895214 REVERSE LENGTH=2860",0.094356,0.094356,0.462493,1,0.86399,15.7947,54.4275,4.21456,8,1,8,34,34,34,"<.0001","<.0001","0.0014",8.685339,7.825705,2.863932,2.26e-08,1.37e-07,0.004658,1,1,1,3,1
"AT5G37550","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G66190.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryo",0.024107,0.024107,0.103507,1,0.844728,5.7148,108.235,2.88913,8,1,8,34,34,34,"0.0001","<.0001","0.0144",3.904237,11.37734,1.841873,0.000526,8.38e-11,0.038216,1,1,1,3,1
"AT5G37560","Symbols:  | RING/U-box superfamily protein | chr5:14921986-14923790 FORWARD LENGTH=1335",0.003734,0.003734,0.016887,1,0.852575,15.2771,24.3098,6.67853,8,1,8,34,34,34,"<.0001","<.0001","<.0001",8.500846,4.675022,4.511027,3.34e-08,0.000104,0.000147,1,1,1,3,1
"AT5G37970","Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr5:15123089-15124684 REVERSE LENGTH=1239",0.002661,0.002661,0.006888,1,0.742429,7.65156,12.8826,2.83191,8,1,8,34,34,34,"<.0001","0.001","0.016",5.080654,2.98616,1.795784,4.42e-05,0.003607,0.041906,1,1,1,3,1
"AT5G38520","Symbols:  | alpha/beta-Hydrolases superfamily protein | chr5:15421573-15423431 FORWARD LENGTH=1318",0.087435,0.087435,0.777007,1,0.924981,46.221,24.6101,3.49048,8,1,8,34,34,34,"<.0001","<.0001","0.0048",15.32014,4.71433,2.317095,2.82e-14,9.58e-05,0.014423,1,1,1,3,1
"AT5G38780","Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr5:15530015-15531522 FORWARD LENGTH=1215",0.041711,0.041711,0.163601,1,0.83003,16.1095,0.47753,4.61804,8,1,8,34,34,34,"<.0001","0.4942","0.0007",8.795373,0.306067,3.155878,1.8e-08,0.673805,0.002533,1,0,1,2,0.666667
"AT5G38980","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 3 Blast hits to 3 proteins in 1 spec",0.033835,0.033835,0.067597,1,0.666311,2.52779,17.6792,3.44427,8,1,8,34,34,34,"0.0283","0.0002","0.0052",1.548875,3.746114,2.28122,0.068903,0.000732,0.015545,0,1,1,2,0.666667
"AT5G39020","Symbols:  | Malectin/receptor-like protein kinase family protein | chr5:15616917-15619358 FORWARD LENGTH=2442",0.055542,0.055542,0.414097,1,0.910581,26.9636,72.4723,6.54817,8,1,8,34,34,34,"<.0001","<.0001","<.0001",11.84358,9.216835,4.431536,3.21e-11,7.42e-09,0.000173,1,1,1,3,1
"AT5G39090","Symbols:  | HXXXD-type acyl-transferase family protein | chr5:15643603-15645116 FORWARD LENGTH=1514",0.035974,0.035974,0.333152,1,0.928013,35.3908,97.2923,7.25817,8,1,8,34,34,34,"<.0001","<.0001","<.0001",13.56794,10.78096,4.855242,9.5e-13,2.87e-10,7.14e-05,1,1,1,3,1
"AT5G39100","Symbols: GLP6 | germin-like protein 6 | chr5:15653090-15654020 REVERSE LENGTH=835",0.088785,0.088785,0.850215,1,0.931078,47.4854,12.6558,6.31536,8,1,8,33,33,33,"<.0001","0.0012","<.0001",15.18563,2.936226,4.237898,3.7e-14,0.004001,0.00026,1,1,1,3,1
"AT5G39220","Symbols:  | alpha/beta-Hydrolases superfamily protein | chr5:15705816-15708228 FORWARD LENGTH=1279",0.030888,0.030888,0.141683,1,0.854663,19.4269,6.95112,4.43827,8,1,8,34,34,34,"<.0001","0.0125","0.0009",9.865873,1.901919,3.026932,1.92e-09,0.03381,0.003312,1,1,1,3,1
"AT5G39430","Symbols:  | Protein of unknown function (DUF1336) | chr5:15775302-15777599 REVERSE LENGTH=1536",0.003201,0.003201,0.004285,1,0.502079,1.79994,0.10477,2.81268,8,1,8,34,34,34,"0.1115","0.7482","0.0166",0.952805,0.126008,1.78027,0.219299,0.869256,0.04324,0,0,1,1,0.333333
"AT5G39570","Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol, nucleus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: glycine-rich pro",0.010944,0.010944,0.108122,1,0.93252,44.6544,71.6316,5.12586,8,1,8,34,34,34,"<.0001","<.0001","0.0003",15.09094,9.157562,3.510422,4.42e-14,8.41e-09,0.001202,1,1,1,3,1
"AT5G39660","Symbols: CDF2 | cycling DOF factor 2 | chr5:15878699-15881023 FORWARD LENGTH=1906",0.052081,0.052081,0.557487,1,0.937719,23.2185,247.756,8.89857,8,1,8,34,34,34,"<.0001","<.0001","<.0001",10.92639,16.45342,5.755186,2.12e-10,2.84e-15,1.07e-05,1,1,1,3,1
"AT5G39670","Symbols:  | Calcium-binding EF-hand family protein | chr5:15883179-15884067 FORWARD LENGTH=889",0.424717,0.424717,1.475277,1,0.808074,13.6258,14.7489,2.80199,8,1,8,34,34,34,"<.0001","0.0005","0.0169",7.879974,3.292146,1.77164,1.22e-07,0.001904,0.04401,1,1,1,3,1
"AT5G40020","Symbols:  | Pathogenesis-related thaumatin superfamily protein | chr5:16022753-16024316 REVERSE LENGTH=936",0.024601,0.024601,0.139865,1,0.882741,6.48561,160.536,4.05342,8,1,8,34,34,34,"<.0001","<.0001","0.0018",4.393114,13.70566,2.744774,0.000188,7.22e-13,0.005967,1,1,1,3,1
"AT5G40330","Symbols: MYB23, ATMYB23, ATMYBRTF | myb domain protein 23 | chr5:16127725-16129655 FORWARD LENGTH=971",0.012823,0.012823,0.081105,1,0.894599,20.3488,105.665,4.07595,8,1,8,34,34,34,"<.0001","<.0001","0.0017",10.13796,11.24157,2.761525,1.09e-09,1.1e-10,0.005765,1,1,1,3,1
"AT5G40380","Symbols: CRK42 | cysteine-rich RLK (RECEPTOR-like protein kinase) 42 | chr5:16151772-16155177 FORWARD LENGTH=2444",0.035727,0.035727,0.261969,1,0.90908,21.4726,132.488,6.77351,8,1,8,34,34,34,"<.0001","<.0001","<.0001",10.45673,12.54879,4.568456,5.59e-10,7.52e-12,0.00013,1,1,1,3,1
"AT5G40730","Symbols: AGP24, ATAGP24 | arabinogalactan protein 24 | chr5:16301075-16301520 FORWARD LENGTH=446",0.107752,0.107752,0.449114,1,0.840053,11.3218,52.5874,3.57049,8,1,8,34,34,34,"<.0001","<.0001","0.0042",6.918145,7.667789,2.378945,9.18e-07,1.91e-07,0.012697,1,1,1,3,1
"AT5G40990","Symbols: GLIP1 | GDSL lipase 1 | chr5:16418920-16420400 FORWARD LENGTH=1125",0.003329,0.003329,0.013829,1,0.839535,10.313,18.6484,9.1725,8,1,8,34,34,34,"<.0001","0.0001","<.0001",6.455244,3.889863,5.895831,2.44e-06,0.000542,7.91e-06,1,1,1,3,1
"AT5G41050","Symbols:  | Pollen Ole e 1 allergen and extensin family protein | chr5:16433317-16434318 REVERSE LENGTH=922",0.083146,0.083146,0.488776,1,0.886592,26.7051,23.1757,3.55677,8,1,8,34,34,34,"<.0001","<.0001","0.0043",11.78379,4.524611,2.368361,3.63e-11,0.000143,0.012984,1,1,1,3,1
"AT5G41350","Symbols:  | RING/U-box superfamily protein | chr5:16541462-16543972 REVERSE LENGTH=1391",0.063237,0.063237,0.299776,1,0.859367,19.964,11.3271,4.0608,8,1,8,34,34,34,"<.0001","0.0019","0.0018",10.02559,2.71971,2.750265,1.38e-09,0.006284,0.0059,1,1,1,3,1
"AT5G41460","Symbols:  | Protein of unknown function (DUF604) | chr5:16589598-16592241 REVERSE LENGTH=1745",0.072169,0.072169,0.351206,1,0.863006,22.0463,0.02953,4.76344,8,1,8,34,34,34,"<.0001","0.8646","0.0006",10.61435,0.063197,3.258843,4.06e-10,0.937937,0.002043,1,0,1,2,0.666667
"AT5G41610","Symbols: ATCHX18, CHX18 | cation/H+ exchanger 18 | chr5:16638370-16641257 REVERSE LENGTH=2811",0.005458,0.005458,0.019725,1,0.817388,8.01264,39.0377,5.70241,8,1,8,33,33,33,"<.0001","<.0001","0.0001",5.213963,6.331778,3.853161,3.34e-05,3.16e-06,0.000586,1,1,1,3,1
"AT5G41620","Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, plasma membrane; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: 6 growth stages; BEST Arabidopsis thaliana protein match is: intrac",0.012429,0.012429,0.026701,1,0.689687,4.45685,9.42964,3.71943,8,1,8,34,34,34,"0.0009","0.0042","0.0032",3.040343,2.378745,2.493146,0.00322,0.012702,0.010041,1,1,1,3,1
"AT5G41660","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G44430.1); Has 1807 Blast hits to 1807 proteins",0.061232,0.061232,1.447647,1,0.972084,122.753,14.9378,6.39038,8,1,8,33,33,33,"<.0001","0.0005","<.0001",21.56986,3.307309,4.283728,8.55e-20,0.001845,0.000237,1,1,1,3,1
"AT5G41685","Symbols:  | Mitochondrial outer membrane translocase complex, subunit Tom7 | chr5:16669149-16669723 REVERSE LENGTH=575",0.051812,0.051812,0.77873,1,0.955644,80.965,0.02105,4.14187,8,1,8,34,34,34,"<.0001","0.8855","0.0015",19.14211,0.052814,2.810363,1.27e-17,0.94847,0.005207,1,0,1,2,0.666667
"AT5G41760","Symbols:  | Nucleotide-sugar transporter family protein | chr5:16706880-16709484 FORWARD LENGTH=1401",0.043747,0.043747,0.225506,1,0.870669,25.7294,0.004,2.9088,8,1,8,34,34,34,"<.0001","0.9499","0.0139",11.55365,0.022317,1.857679,5.8e-11,0.979512,0.037008,1,0,1,2,0.666667
"AT5G41860","Symbols:  | unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:16757951-16758718 FORWARD LENGTH=768",0.024692,0.024692,0.111236,1,0.852014,16.4317,24.5421,4.65618,8,1,8,34,34,34,"<.0001","<.0001","0.0007",8.906323,4.705453,3.183002,1.42e-08,9.75e-05,0.002394,1,1,1,3,1
"AT5G41870","Symbols:  | Pectin lyase-like superfamily protein | chr5:16758709-16760576 REVERSE LENGTH=1544",0.016265,0.016265,0.074736,1,0.854909,15.166,48.4288,3.64842,8,1,8,34,34,34,"<.0001","<.0001","0.0036",8.460662,7.297814,2.438851,3.63e-08,4.14e-07,0.011221,1,1,1,3,1
"AT5G41880","Symbols: POLA3, POLA4 | DNA primases;DNA primases | chr5:16760908-16764276 FORWARD LENGTH=1620",0.053093,0.053093,0.246793,1,0.856578,18.1881,42.5922,2.94235,8,1,8,34,34,34,"<.0001","<.0001","0.013",9.483854,6.74473,1.884613,4.24e-09,1.33e-06,0.035034,1,1,1,3,1
"AT5G42070","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast",0.03945,0.03945,0.788301,1,0.966637,120.358,2e-04,2.89995,8,1,8,34,34,34,"<.0001","0.9887","0.0141",21.92739,0.004924,1.850571,4.38e-20,0.995644,0.037556,1,0,1,2,0.666667
"AT5G42180","Symbols:  | Peroxidase superfamily protein | chr5:16852630-16854224 FORWARD LENGTH=1229",0.151594,0.151594,0.392523,1,0.74253,4.51108,31.9915,2.9155,8,1,8,34,34,34,"0.0008","<.0001","0.0137",3.079374,5.617957,1.863061,0.002973,1.43e-05,0.036607,1,1,1,3,1
"AT5G42290","Symbols:  | transcription activator-related | chr5:16911637-16912161 FORWARD LENGTH=525",0.004313,0.004313,0.01864,1,0.845735,13.7199,2.18094,9.29114,8,1,8,34,34,34,"<.0001","0.1489","<.0001",7.916792,0.82701,5.955961,1.13e-07,0.277395,6.98e-06,1,0,1,2,0.666667
"AT5G42765","Symbols:  | INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Twin-arginine translocation pathway,",0.060934,0.060934,0.489754,1,0.917055,42.6244,6.33942,3.52488,8,1,8,34,34,34,"<.0001","0.0167","0.0045",14.78298,1.777697,2.343724,8.15e-14,0.043476,0.013658,1,1,1,3,1
"AT5G42800","Symbols: DFR, TT3, M318 | dihydroflavonol 4-reductase | chr5:17164141-17165918 REVERSE LENGTH=1358",0.481007,0.481007,4.392814,1,0.927001,40.5093,69.7909,4.47143,8,1,8,34,34,34,"<.0001","<.0001","0.0009",14.44787,9.026082,3.050855,1.6e-13,1.11e-08,0.003152,1,1,1,3,1
"AT5G42850","Symbols:  | Thioredoxin superfamily protein | chr5:17181707-17182623 REVERSE LENGTH=753",0.056124,0.056124,0.305021,1,0.877332,22.3157,9.88959,6.27017,8,1,8,34,34,34,"<.0001","0.0034","<.0001",10.68723,2.463139,4.25938,3.49e-10,0.010676,0.000249,1,1,1,3,1
"AT5G43020","Symbols:  | Leucine-rich repeat protein kinase family protein | chr5:17255291-17257742 REVERSE LENGTH=2145",0.045226,0.045226,0.197663,1,0.847463,18.0689,15.0286,2.95313,8,1,8,34,34,34,"<.0001","0.0005","0.0128",9.44604,3.33681,1.893256,4.59e-09,0.001734,0.034419,1,1,1,3,1
"AT5G43070","Symbols: WPP1 | WPP domain protein 1 | chr5:17289100-17289776 REVERSE LENGTH=677",0.030815,0.030815,0.142444,1,0.855779,14.7121,69.2093,3.08921,8,1,8,34,34,34,"<.0001","<.0001","0.01",8.294161,8.984041,2.001912,5.14e-08,1.2e-08,0.027613,1,1,1,3,1
"AT5G43080","Symbols: CYCA3;1 | Cyclin A3;1 | chr5:17293227-17294789 FORWARD LENGTH=1068",0.018966,0.018966,0.084058,1,0.849579,20.0732,3.15399,3.21853,8,1,8,34,34,34,"<.0001","0.0847","0.0079",10.05764,1.072155,2.104372,1.29e-09,0.175262,0.022385,1,0,1,2,0.666667
"AT5G43450","Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr5:17457125-17458797 REVERSE LENGTH=1368",0.189267,0.189267,0.949535,1,0.867116,24.5182,8e-04,3.5777,8,1,8,34,34,34,"<.0001","0.9777","0.0041",11.25767,0.009812,2.384497,1.07e-10,0.991007,0.012556,1,0,1,2,0.666667
"AT5G43460","Symbols:  | HR-like lesion-inducing protein-related | chr5:17459873-17461751 FORWARD LENGTH=858",0.044159,0.044159,0.171663,1,0.828506,16.334,6.26797,3.16506,8,1,8,34,34,34,"<.0001","0.0173","0.0087",8.872875,1.762995,2.062108,1.52e-08,0.044763,0.024411,1,1,1,3,1
"AT5G43600","Symbols: ATAAH-2, UAH | ureidoglycolate amidohydrolase | chr5:17512476-17515495 FORWARD LENGTH=1821",0.062956,0.062956,0.174354,1,0.759281,7.11051,5.73172,5.64494,8,1,8,34,34,34,"<.0001","0.0223","0.0001",4.768955,1.651272,3.858467,8.55e-05,0.056156,0.000579,1,0,1,2,0.666667
"AT5G43850","Symbols: ATARD4, ARD4 | RmlC-like cupins superfamily protein | chr5:17627182-17629159 REVERSE LENGTH=783",0.114967,0.114967,0.547669,1,0.860053,13.3138,71.4849,3.06744,8,1,8,34,34,34,"<.0001","<.0001","0.0104",7.756704,9.14717,1.984583,1.58e-07,8.59e-09,0.028614,1,1,1,3,1
"AT5G43870","Symbols:  | Plant protein of unknown function (DUF828) with plant pleckstrin homology-like region | chr5:17632346-17635912 REVERSE LENGTH=1603",0.030248,0.030248,0.209111,1,0.903565,34.2841,2.39672,4.48174,8,1,8,34,34,34,"<.0001","0.1308","0.0009",13.36312,0.883229,3.058282,1.43e-12,0.249782,0.003104,1,0,1,2,0.666667
"AT5G43910","Symbols:  | pfkB-like carbohydrate kinase family protein | chr5:17667310-17670239 REVERSE LENGTH=1479",0.098594,0.098594,0.803884,1,0.918235,25.1933,100.189,8.21802,8,1,8,34,34,34,"<.0001","<.0001","<.0001",11.42411,10.9436,5.394304,7.6e-11,2.05e-10,2.28e-05,1,1,1,3,1
"AT5G43930","Symbols:  | Transducin family protein / WD-40 repeat family protein | chr5:17676816-17681000 FORWARD LENGTH=2831",0.034245,0.034245,0.279675,1,0.918371,35.6011,70.1959,4.7148,8,1,8,34,34,34,"<.0001","<.0001","0.0006",13.60623,9.055212,3.224532,8.82e-13,1.04e-08,0.002195,1,1,1,3,1
"AT5G44110","Symbols: ATPOP1, ATNAP2, POP1 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr5:17754064-17755742 REVERSE LENGTH=1070",0.070014,0.070014,1.829124,1,0.974482,21.4759,1064.23,3.26747,8,1,8,34,34,34,"<.0001","<.0001","0.0072",10.45766,26.51719,2.14293,5.58e-10,3.92e-24,0.020694,1,1,1,3,1
"AT5G44380","Symbols:  | FAD-binding Berberine family protein | chr5:17878722-17881440 REVERSE LENGTH=1848",0.038779,0.038779,0.305729,1,0.91544,41.5929,2.29061,3.98484,8,1,8,34,34,34,"<.0001","0.1394","0.002",14.62145,0.855737,2.693612,1.13e-13,0.263052,0.00663,1,0,1,2,0.666667
"AT5G44420","Symbols: PDF1.2, PDF1.2A, LCR77 | plant defensin 1.2 | chr5:17907069-17907598 REVERSE LENGTH=438",1.156849,1.156849,7.473781,1,0.896808,26.4358,47.1704,4.45738,8,1,8,34,34,34,"<.0001","<.0001","0.0009",11.72098,7.182064,3.040727,4.13e-11,5.27e-07,0.003218,1,1,1,3,1
"AT5G44570","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: leaf whorl, hypocotyl, sepal, flower, leaf; EXPRESSED DURING: petal differentiation and expansion",0.273168,0.273168,2.11469,1,0.913882,29.1699,61.7001,7.0939,8,1,8,34,34,34,"<.0001","<.0001","<.0001",12.33521,8.418469,4.759187,1.16e-11,3.96e-08,8.72e-05,1,1,1,3,1
"AT5G44730","Symbols:  | Haloacid dehalogenase-like hydrolase (HAD) superfamily protein | chr5:18045496-18046806 REVERSE LENGTH=1147",0.101781,0.101781,0.288694,1,0.764961,7.92386,24.069,3.35613,8,1,8,34,34,34,"<.0001","<.0001","0.0061",5.232994,4.64335,2.212476,3.2e-05,0.000111,0.017927,1,1,1,3,1
"AT5G45040","Symbols:  | Cytochrome c | chr5:18175371-18176888 REVERSE LENGTH=760",0.072572,0.072572,0.766476,1,0.936878,29.2105,262.77,3.43079,8,1,8,34,34,34,"<.0001","<.0001","0.0054",12.34396,16.83813,2.270731,1.14e-11,1.31e-15,0.015896,1,1,1,3,1
"AT5G45350","Symbols:  | proline-rich family protein | chr5:18381837-18383693 REVERSE LENGTH=995",0.053823,0.053823,0.188148,1,0.809291,6.72823,53.432,3.73833,8,1,8,34,34,34,"<.0001","<.0001","0.0031",4.541128,7.740697,2.507552,0.000138,1.63e-07,0.009753,1,1,1,3,1
"AT5G45420","Symbols:  | Duplicated homeodomain-like superfamily protein | chr5:18404069-18406606 REVERSE LENGTH=1292",0.009669,0.009669,0.118639,1,0.945666,68.3754,2.43683,3.14417,8,1,8,34,34,34,"<.0001","0.1278","0.009",17.97305,0.89355,2.045552,1.32e-16,0.244989,0.025253,1,0,1,2,0.666667
"AT5G45500","Symbols:  | RNI-like superfamily protein | chr5:18432458-18435469 REVERSE LENGTH=2626",0.069712,0.069712,2.202228,1,0.978896,186.318,8.75898,3.27945,8,1,8,34,34,34,"<.0001","0.0056","0.007",25.04908,2.253533,2.152354,7.89e-23,0.016468,0.0203,1,1,1,3,1
"AT5G45610","Symbols: SUV2 | protein dimerizations | chr5:18496311-18499673 REVERSE LENGTH=2027",0.026782,0.026782,0.08604,1,0.792485,13.3806,5.04886,3.06529,8,1,8,34,34,34,"<.0001","0.0312","0.0104",7.783255,1.505231,1.982875,1.5e-07,0.075179,0.028717,1,0,1,2,0.666667
"AT5G45670","Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr5:18528494-18530450 FORWARD LENGTH=1481",0.086788,0.086788,1.163482,1,0.950271,28.8647,387.121,4.49279,8,1,8,34,34,34,"<.0001","<.0001","0.0009",12.26911,19.42954,3.066231,1.33e-11,7.16e-18,0.003054,1,1,1,3,1
"AT5G45680","Symbols: ATFKBP13, FKBP13 | FK506-binding protein 13 | chr5:18530880-18532337 FORWARD LENGTH=850",0.047613,0.047613,0.872355,1,0.963613,104.795,17.4617,4.59,8,1,8,34,34,34,"<.0001","0.0002","0.0007",20.94864,3.713433,3.135881,2.97e-19,0.000784,0.002642,1,1,1,3,1
"AT5G45760","Symbols:  | Transducin/WD40 repeat-like superfamily protein | chr5:18561111-18563195 FORWARD LENGTH=1205",0.023462,0.023462,0.095271,1,0.835826,16.9205,7.53901,2.78421,8,1,8,34,34,34,"<.0001","0.0096","0.0175",9.071579,2.018677,1.757271,1e-08,0.026674,0.045311,1,1,1,3,1
"AT5G45810","Symbols: CIPK19, SnRK3.5 | CBL-interacting protein kinase 19 | chr5:18584942-18586393 FORWARD LENGTH=1452",0.027047,0.027047,0.355073,1,0.949218,54.7758,48.0153,18.4868,8,1,8,34,34,34,"<.0001","<.0001","<.0001",16.45992,7.259985,9.57776,2.81e-15,4.48e-07,3.5e-09,1,1,1,3,1
"AT5G45830","Symbols: DOG1, GSQ5, ATDOG1 | delay of germination 1 | chr5:18589482-18591400 REVERSE LENGTH=1063",0.006589,0.006589,0.013727,1,0.68,4.41734,4.75569,3.71007,8,1,8,34,34,34,"0.001","0.0362","0.0033",3.011804,1.441104,2.486006,0.003419,0.08547,0.010186,1,0,1,2,0.666667
"AT5G45840","Symbols:  | Leucine-rich repeat protein kinase family protein | chr5:18593917-18597995 REVERSE LENGTH=2675",0.032791,0.032791,0.085296,1,0.743706,6.96229,22.2957,3.69297,8,1,8,34,34,34,"<.0001","<.0001","0.0034",4.681385,4.405652,2.472943,0.000102,0.000183,0.010463,1,1,1,3,1
"AT5G45930","Symbols: CHLI2, CHL I2, CHLI-2 | magnesium chelatase i2 | chr5:18628007-18629697 FORWARD LENGTH=1477",0.040624,0.040624,0.750301,1,0.963904,106.544,2.52948,6.80736,8,1,8,34,34,34,"<.0001","0.121","<.0001",21.06535,0.917238,4.588819,2.36e-19,0.234459,0.000125,1,0,1,2,0.666667
"AT5G45940","Symbols: atnudt11, NUDT11 | nudix hydrolase homolog 11 | chr5:18629562-18630691 REVERSE LENGTH=866",0.032249,0.032249,0.080429,1,0.732693,5.26998,24.237,3.45593,8,1,8,34,34,34,"0.0002","<.0001","0.0051",3.60849,4.665474,2.290283,0.000979,0.000106,0.015251,1,1,1,3,1
"AT5G46030","Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF701, zinc-binding putative (InterPro:IPR007808); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Pla",0.022849,0.022849,0.073457,1,0.792635,10.7077,16.1598,4.08408,8,1,8,34,34,34,"<.0001","0.0003","0.0017",6.63971,3.514514,2.767559,1.65e-06,0.001192,0.005695,1,1,1,3,1
"AT5G46690","Symbols: bHLH071 | beta HLH protein 71 | chr5:18945615-18947637 FORWARD LENGTH=1211",0.08904,0.08904,0.734592,1,0.919194,10.6713,278.371,3.02557,8,1,8,34,34,34,"<.0001","<.0001","0.0112",6.622903,17.21768,1.951202,1.71e-06,6.23e-16,0.030611,1,1,1,3,1
"AT5G46830","Symbols: ATNIG1, NIG1 | NACL-inducible gene 1 | chr5:19002719-19004254 FORWARD LENGTH=1536",0.018904,0.018904,0.1261,1,0.90106,29.8199,53.5208,6.38063,8,1,8,33,33,33,"<.0001","<.0001","<.0001",12.23967,7.670673,4.277791,1.41e-11,1.9e-07,0.000239,1,1,1,3,1
"AT5G47110","Symbols: LIL3:2 | Chlorophyll A-B binding family protein | chr5:19133986-19135317 REVERSE LENGTH=1088",0.059627,0.059627,0.269585,1,0.852546,19.3065,14.7365,3.05136,8,1,8,34,34,34,"<.0001","0.0005","0.0107",9.829565,3.290162,1.971771,2.07e-09,0.001912,0.029357,1,1,1,3,1
"AT5G47130","Symbols:  | Bax inhibitor-1 family protein | chr5:19141016-19142011 FORWARD LENGTH=564",0.039426,0.039426,0.467231,1,0.943746,62.6635,39.0843,3.76129,8,1,8,34,34,34,"<.0001","<.0001","0.003",17.3748,6.390903,2.525021,4.5e-16,2.79e-06,0.009405,1,1,1,3,1
"AT5G47190","Symbols:  | Ribosomal protein L19 family protein | chr5:19164246-19166107 REVERSE LENGTH=919",0.039743,0.039743,0.566872,1,0.953261,82.764,0.77647,4.00133,8,1,8,34,34,34,"<.0001","0.3844","0.002",19.29502,0.415206,2.70594,9.29e-18,0.567128,0.006462,1,0,1,2,0.666667
