"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT5G06590","Symbols:  | unknown protein; Has 38 Blast hits to 38 proteins in 14 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 36; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr5:2016645-2018835 FORWARD LENGTH=1104",0.068698,0.068698,0.250059,1,0.816849,9.56476,60.2164,1.48795,8,1,8,34,34,34,"<.0001","<.0001","0.1981",6.092874,8.301376,0.703114,5.23e-06,5.06e-08,0.347274,1,1,0,2,0.666667
"AT5G06610","Symbols:  | Protein of unknown function (DUF620) | chr5:2029897-2033723 FORWARD LENGTH=1266",0.079231,0.079231,0.270194,1,0.804507,15.3612,11.0584,0.65321,8,1,8,34,34,34,"<.0001","0.0021","0.7278",8.531144,2.672542,0.137987,3.13e-08,0.006927,0.856308,1,1,0,2,0.666667
"AT5G06660","Symbols:  | Protein of unknown function DUF106, transmembrane | chr5:2046810-2047794 FORWARD LENGTH=985",0.046084,0.046084,0.058346,1,0.473432,1.8669,6.45576,1.20326,8,1,8,34,34,34,"0.0983","0.0158","0.3264",1.007281,1.801549,0.48625,0.19794,0.041431,0.504784,0,1,0,1,0.333333
"AT5G06680","Symbols: SPC98, ATGCP3, ATSPC98, GCP3 | spindle pole body component 98 | chr5:2056587-2059787 FORWARD LENGTH=3089",0.021932,0.021932,0.034621,1,0.57767,2.59521,20.4815,0.64324,8,1,8,34,34,34,"0.0249","<.0001","0.736",1.603864,4.153849,0.133128,0.061713,0.00031,0.861701,0,1,0,1,0.333333
"AT5G06690","Symbols: WCRKC1 | WCRKC thioredoxin 1 | chr5:2060501-2061956 REVERSE LENGTH=783",0.242786,0.242786,0.864709,1,0.812819,4.55819,95.1741,1.3587,8,1,8,34,34,34,"0.0008","<.0001","0.2495",3.113148,10.65972,0.602872,0.002773,3.69e-10,0.414726,1,1,0,2,0.666667
"AT5G06700","Symbols: TBR | Plant protein of unknown function (DUF828) | chr5:2063487-2066039 FORWARD LENGTH=2207",0.068196,0.068196,0.247696,1,0.816452,14.7403,26.0994,1.19925,8,1,8,34,34,34,"<.0001","<.0001","0.3286",8.304617,4.906076,0.483309,5.03e-08,6.42e-05,0.50735,1,1,0,2,0.666667
"AT5G06750","Symbols:  | Protein phosphatase 2C family protein | chr5:2086266-2088528 REVERSE LENGTH=1602",0.118775,0.118775,0.335996,1,0.764332,11.9012,13.8423,0.37355,8,1,8,34,34,34,"<.0001","0.0007","0.9273",7.171764,3.145277,0.032781,5.38e-07,0.00259,0.969396,1,1,0,2,0.666667
"AT5G06760","Symbols: LEA4-5 | Late Embryogenesis Abundant 4-5 | chr5:2089492-2090430 REVERSE LENGTH=856",0.264768,0.264768,2.721671,1,0.935146,29.0953,118.732,16.475,8,1,8,34,34,34,"<.0001","<.0001","<.0001",12.31911,11.90738,8.921114,1.2e-11,2.82e-11,1.38e-08,1,1,1,3,1
"AT5G06780","Symbols:  | Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein | chr5:2093883-2097043 REVERSE LENGTH=1489",0.047049,0.047049,0.053044,1,0.408682,0.89335,11.7078,0.55547,8,1,8,34,34,34,"0.5326","0.0016","0.8061",0.273569,2.785956,0.093592,0.708191,0.005481,0.905446,0,1,0,1,0.333333
"AT5G06800","Symbols:  | myb-like HTH transcriptional regulator family protein | chr5:2103160-2105213 FORWARD LENGTH=1150",0.005103,0.005103,0.007046,1,0.517123,2.26663,9.46772,1.31771,8,1,8,34,34,34,"0.0462","0.0041","0.2681",1.334937,2.385776,0.571644,0.105479,0.012523,0.437285,0,1,0,1,0.333333
"AT5G06850","Symbols:  | C2 calcium/lipid-binding plant phosphoribosyltransferase family protein | chr5:2126975-2130443 REVERSE LENGTH=3081",0.019331,0.019331,0.025371,1,0.492058,1.7002,13.1373,0.6462,8,1,8,34,34,34,"0.1342","0.0009","0.7336",0.872113,3.02877,0.134563,0.2551,0.003299,0.860137,0,1,0,1,0.333333
"AT5G06860","Symbols: PGIP1, ATPGIP1 | polygalacturonase inhibiting protein 1 | chr5:2132350-2133587 FORWARD LENGTH=1169",0.231196,0.231196,1.35525,1,0.886271,4.68898,204.523,2.42515,8,1,8,34,34,34,"0.0006","<.0001","0.0343",3.206261,15.21845,1.464937,0.00228,3.46e-14,0.081518,1,1,0,2,0.666667
"AT5G06870","Symbols: PGIP2, ATPGIP2 | polygalacturonase inhibiting protein 2 | chr5:2133918-2135166 FORWARD LENGTH=1166",0.341421,0.341421,1.363717,1,0.833093,11.2935,66.6083,1.56127,8,1,8,34,34,34,"<.0001","<.0001","0.1734",6.905518,8.793035,0.760975,9.43e-07,1.8e-08,0.312968,1,1,0,2,0.666667
"AT5G06910","Symbols: ATJ6 | J-domain protein 6 | chr5:2140453-2142679 FORWARD LENGTH=1154",0.046664,0.046664,0.100394,1,0.690125,6.01444,19.4259,0.88663,8,1,8,34,34,34,"<.0001","<.0001","0.5378",4.09774,4.003057,0.269352,0.00035,0.000427,0.712603,1,1,0,2,0.666667
"AT5G06950","Symbols: AHBP-1B, TGA2 | bZIP transcription factor family protein | chr5:2151025-2154553 FORWARD LENGTH=1649",0.028994,0.028994,0.120172,1,0.839153,17.2255,7.09622,3.8217,8,1,8,34,34,34,"<.0001","0.0117","0.0027",9.172886,1.930969,2.570854,8.14e-09,0.031887,0.008565,1,1,1,3,1
"AT5G06980","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G12320.1); Has 30 Blast hits to 29 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 0 (so",0.086033,0.086033,1.252323,1,0.954201,15.6216,545.286,4.53044,8,1,8,34,34,34,"<.0001","<.0001","0.0008",8.62417,21.78864,3.093273,2.57e-08,5.73e-20,0.002888,1,1,1,3,1
"AT5G07010","Symbols: ATST2A, ST2A | sulfotransferase 2A | chr5:2174678-2176106 REVERSE LENGTH=1429",0.41695,0.41695,1.996959,1,0.860805,22.5917,7.93988,2.84405,8,1,8,34,34,34,"<.0001","0.008","0.0156",10.76118,2.096912,1.805579,2.98e-10,0.022725,0.041113,1,1,1,3,1
"AT5G07020","Symbols:  | proline-rich family protein | chr5:2180502-2182418 REVERSE LENGTH=1009",0.033645,0.033645,0.53752,1,0.958271,74.4177,162.205,3.95455,8,1,8,34,34,34,"<.0001","<.0001","0.0021",18.55724,13.7691,2.670933,4.08e-17,6.36e-13,0.006951,1,1,1,3,1
"AT5G07030","Symbols:  | Eukaryotic aspartyl protease family protein | chr5:2183360-2185972 REVERSE LENGTH=1863",0.120292,0.120292,0.828281,1,0.903179,34.9043,6.36281,3.64243,8,1,8,34,34,34,"<.0001","0.0165","0.0037",13.4786,1.782502,2.434256,1.14e-12,0.043055,0.011327,1,1,1,3,1
"AT5G07080","Symbols:  | HXXXD-type acyl-transferase family protein | chr5:2200332-2202110 FORWARD LENGTH=1509",0.033742,0.033742,0.138474,1,0.837554,8.30972,93.5701,2.55311,8,1,8,34,34,34,"<.0001","<.0001","0.0269",5.443918,10.56656,1.569544,2.05e-05,4.47e-10,0.066074,1,1,0,2,0.666667
"AT5G07090","Symbols:  | Ribosomal protein S4 (RPS4A) family protein | chr5:2202380-2204077 FORWARD LENGTH=1091",0.06989,0.06989,0.218971,1,0.787217,10.8789,22.3145,1.87273,8,1,8,34,34,34,"<.0001","<.0001","0.0973",6.718384,4.408211,1.012038,1.4e-06,0.000182,0.1962,1,1,0,2,0.666667
"AT5G07100","Symbols: WRKY26 | WRKY DNA-binding protein 26 | chr5:2204248-2205811 FORWARD LENGTH=1159",0.156024,0.156024,0.673074,1,0.845462,21.7193,9.51958,0.3054,8,1,8,34,34,34,"<.0001","0.004","0.9588",10.52492,2.39534,0.018276,4.87e-10,0.012278,0.983064,1,1,0,2,0.666667
"AT5G07150","Symbols:  | Leucine-rich repeat protein kinase family protein | chr5:2215820-2217983 FORWARD LENGTH=1662",0.006215,0.006215,0.012026,1,0.655468,3.05807,13.6552,3.76354,8,1,8,34,34,34,"0.0105","0.0008","0.003",1.977123,3.114557,2.526737,0.029049,0.002765,0.009372,1,1,1,3,1
"AT5G07180","Symbols: ERL2 | ERECTA-like 2 | chr5:2227571-2233417 REVERSE LENGTH=3305",0.024185,0.024185,0.06095,1,0.735469,9.34373,11.5693,1.0807,8,1,8,34,34,34,"<.0001","0.0017","0.3996",5.982463,2.761942,0.398364,6.6e-06,0.00576,0.58302,1,1,0,2,0.666667
"AT5G07200","Symbols: YAP169, GA20OX3, ATGA20OX3 | gibberellin 20-oxidase 3 | chr5:2243553-2245339 REVERSE LENGTH=1607",0.007327,0.007327,0.008784,1,0.443901,2.06818,7.84356,0.49767,8,1,8,34,34,34,"0.0673","0.0084","0.8492",1.171988,2.078212,0.070978,0.144833,0.0236,0.929933,0,1,0,1,0.333333
"AT5G07250","Symbols: ATRBL3, RBL3 | RHOMBOID-like protein 3 | chr5:2274260-2275990 REVERSE LENGTH=1132",0.040357,0.040357,0.23269,1,0.884374,8.48386,166.908,2.1738,8,1,8,34,34,34,"<.0001","<.0001","0.0551",5.537276,13.94498,1.258703,1.69e-05,4.45e-13,0.122427,1,1,0,2,0.666667
"AT5G07270","Symbols: XBAT33 | XB3 ortholog 3 in Arabidopsis thaliana | chr5:2280667-2283593 FORWARD LENGTH=1905",0.045706,0.045706,0.123562,1,0.753396,6.36574,25.4603,3.19186,8,1,8,34,34,34,"<.0001","<.0001","0.0083",4.318974,4.824426,2.083305,0.00022,7.62e-05,0.023354,1,1,1,3,1
"AT5G07340","Symbols:  | Calreticulin family protein | chr5:2317213-2319649 FORWARD LENGTH=1877",0.106502,0.106502,0.32074,1,0.778632,4.87842,65.9803,1.34558,8,1,8,34,34,34,"0.0005","<.0001","0.2554",3.339438,8.746166,0.592846,0.001725,1.99e-08,0.421856,1,1,0,2,0.666667
"AT5G07350","Symbols: Tudor1, AtTudor1, TSN1 | TUDOR-SN protein 1 | chr5:2320021-2325419 REVERSE LENGTH=3182",0.081318,0.081318,0.140337,1,0.6137,4.74921,6.3981,1.0327,8,1,8,34,34,34,"0.0006","0.0162","0.4314",3.248819,1.789741,0.365163,0.002086,0.042421,0.614416,1,1,0,2,0.666667
"AT5G07370","Symbols: IPK2a, ATIPK2A | inositol polyphosphate kinase 2 alpha | chr5:2330385-2332281 FORWARD LENGTH=1168",0.061056,0.061056,0.170078,1,0.760676,8.84379,22.8231,1.76274,8,1,8,34,34,34,"<.0001","<.0001","0.1195",5.726751,4.47719,0.922633,1.13e-05,0.000158,0.232193,1,1,0,2,0.666667
"AT5G07430","Symbols:  | Pectin lyase-like superfamily protein | chr5:2352439-2354202 FORWARD LENGTH=1329",0.005036,0.005036,0.006625,1,0.49325,1.35013,19.165,0.38597,8,1,8,34,34,34,"0.2533","0.0001","0.9206",0.596321,3.965284,0.03593,0.419331,0.000463,0.965783,0,1,0,1,0.333333
"AT5G07460","Symbols: PMSR2, ATMSRA2 | peptidemethionine sulfoxide reductase 2 | chr5:2360634-2362013 REVERSE LENGTH=995",0.08734,0.08734,0.754137,1,0.92279,7.3586,320.732,2.47561,8,1,8,34,34,34,"<.0001","<.0001","0.0312",4.913401,18.15956,1.50623,6.32e-05,9.11e-17,0.075026,1,1,0,2,0.666667
"AT5G07470","Symbols: PMSR3, ATMSRA3 | peptidemethionine sulfoxide reductase 3 | chr5:2362570-2364374 REVERSE LENGTH=887",0.038484,0.038484,0.423032,1,0.939352,33.5638,254.085,1.42192,8,1,8,34,34,34,"<.0001","<.0001","0.2231",13.22669,16.61804,0.651586,1.9e-12,2.02e-15,0.380712,1,1,0,2,0.666667
"AT5G07590","Symbols:  | Transducin/WD40 repeat-like superfamily protein | chr5:2401581-2403877 REVERSE LENGTH=1654",0.043301,0.043301,0.185833,1,0.844661,20.1806,13.6221,0.94597,8,1,8,34,34,34,"<.0001","0.0008","0.4929",10.08906,3.109109,0.307236,1.21e-09,0.002795,0.672676,1,1,0,2,0.666667
"AT5G07620","Symbols:  | Protein kinase superfamily protein | chr5:2407401-2409066 REVERSE LENGTH=1080",0.043799,0.043799,0.079456,1,0.632505,2.23955,34.6479,0.99855,8,1,8,34,34,34,"0.0487","<.0001","0.455",1.3127,5.917204,0.342019,0.110175,7.56e-06,0.637195,0,1,0,1,0.333333
"AT5G07690","Symbols: MYB29, ATMYB29, PMG2 | myb domain protein 29 | chr5:2446764-2448543 FORWARD LENGTH=1595",0.124653,0.124653,0.479114,1,0.826551,17.3254,9.15177,1.45055,8,1,8,34,34,34,"<.0001","0.0047","0.2119",9.205774,2.327185,0.673858,7.59e-09,0.014123,0.365903,1,1,0,2,0.666667
"AT5G07700","Symbols: MYB76, AtMYB76 | myb domain protein 76 | chr5:2450325-2451578 FORWARD LENGTH=1017",0.033109,0.033109,0.136613,1,0.838427,11.6292,66.9059,1.17422,8,1,8,34,34,34,"<.0001","<.0001","0.3427",7.053749,8.815147,0.465057,6.9e-07,1.72e-08,0.523276,1,1,0,2,0.666667
"AT5G07720","Symbols:  | Galactosyl transferase GMA12/MNN10 family protein | chr5:2455634-2457316 FORWARD LENGTH=1683",0.004823,0.004823,0.030658,1,0.895115,29.7097,33.7725,2.3459,8,1,8,34,34,34,"<.0001","<.0001","0.0398",12.45069,5.819947,1.399984,9.21e-12,9.28e-06,0.092853,1,1,0,2,0.666667
"AT5G07730","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G61360.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Oth",0.039119,0.039119,0.054863,1,0.52465,1.67657,17.8508,0.71672,8,1,8,34,34,34,"0.1403","0.0002","0.6753",0.853095,3.771783,0.170521,0.264338,0.000694,0.820884,0,1,0,1,0.333333
"AT5G07760","Symbols:  | formin homology 2 domain-containing protein / FH2 domain-containing protein | chr5:2468239-2473657 FORWARD LENGTH=2562",0.002221,0.002221,0.003355,1,0.558649,2.9317,6.45204,1.47661,8,1,8,34,34,34,"0.0133","0.0158","0.2022",1.876071,1.800789,0.694219,0.035636,0.04149,0.352696,1,1,0,2,0.666667
"AT5G07770","Symbols:  | Actin-binding FH2 protein | chr5:2474642-2479337 FORWARD LENGTH=2658",0.082912,0.082912,0.280298,1,0.802801,14.0244,14.0428,1.12276,8,1,8,34,34,34,"<.0001","0.0007","0.3732",8.034635,3.178041,0.428053,8.84e-08,0.00242,0.555081,1,1,0,2,0.666667
"AT5G07810","Symbols:  | SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein | chr5:2491283-2498484 REVERSE LENGTH=3702",0.054229,0.054229,0.11964,1,0.69782,1.79691,52.4204,1.18424,8,1,8,34,34,34,"0.1121","<.0001","0.337",0.95034,7.653287,0.472349,0.220326,1.96e-07,0.51684,0,1,0,1,0.333333
"AT5G07830","Symbols: AtGUS2, GUS2 | glucuronidase 2 | chr5:2503323-2506688 FORWARD LENGTH=1954",0.071171,0.071171,0.325576,1,0.854267,20.8933,20.2435,2.37843,8,1,8,34,34,34,"<.0001","<.0001","0.0374",10.29412,4.120138,1.426662,7.87e-10,0.000334,0.087908,1,1,0,2,0.666667
"AT5G07840","Symbols:  | Ankyrin repeat family protein | chr5:2506656-2508373 REVERSE LENGTH=1292",0.051189,0.051189,0.336585,1,0.89861,31.5866,35.7027,1.54684,8,1,8,34,34,34,"<.0001","<.0001","0.178",12.83875,6.032665,0.749538,4.16e-12,5.94e-06,0.319602,1,1,0,2,0.666667
"AT5G07842","Symbols: CPuORF16 | conserved peptide upstream open reading frame 16 | chr5:2506634-2508435 REVERSE LENGTH=1376",0.051201,0.051201,0.336596,1,0.898591,31.5755,35.7421,1.54462,8,1,8,34,34,34,"<.0001","<.0001","0.1787",12.83651,6.036945,0.74778,4.18e-12,5.89e-06,0.320612,1,1,0,2,0.666667
"AT5G07860","Symbols:  | HXXXD-type acyl-transferase family protein | chr5:2511442-2513095 FORWARD LENGTH=1491",0.058208,0.058208,0.660714,1,0.941268,13.5302,408.329,2.08359,8,1,8,34,34,34,"<.0001","<.0001","0.0654",7.842432,19.79315,1.18464,1.32e-07,3.43e-18,0.14144,1,1,0,2,0.666667
"AT5G07870","Symbols:  | HXXXD-type acyl-transferase family protein | chr5:2513794-2515418 FORWARD LENGTH=1532",0.018815,0.018815,0.152309,1,0.917644,30.2753,111.778,1.96553,8,1,8,34,34,34,"<.0001","<.0001","0.0817",12.56977,11.56055,1.087859,7.23e-12,5.73e-11,0.170113,1,1,0,2,0.666667
"AT5G07880","Symbols: SNAP29, ATSNAP29 | synaptosomal-associated protein SNAP25-like 29 | chr5:2515587-2516694 REVERSE LENGTH=756",0.006585,0.006585,0.007483,1,0.413353,0.77118,15.2349,0.36954,8,1,8,34,34,34,"0.6303","0.0004","0.9294",0.200467,3.369568,0.031799,0.787389,0.001619,0.970374,0,1,0,1,0.333333
"AT5G07890","Symbols:  | myosin heavy chain-related | chr5:2517381-2519992 REVERSE LENGTH=1666",0.047717,0.047717,0.081363,1,0.609018,4.25585,8.0979,0.78533,8,1,8,34,34,34,"0.0013","0.0075","0.6187",2.89423,2.12746,0.20853,0.004369,0.021355,0.778616,1,1,0,2,0.666667
"AT5G07900","Symbols:  | Mitochondrial transcription termination factor family protein | chr5:2520169-2521546 FORWARD LENGTH=1378",0.079599,0.079599,0.321898,1,0.835146,18.3078,24.7358,0.67628,8,1,8,34,34,34,"<.0001","<.0001","0.7088",9.521615,4.730709,0.149489,3.92e-09,9.25e-05,0.844063,1,1,0,2,0.666667
"AT5G07950","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 9 growth stages; Has 30201 Blast hits to 17322 proteins in 780 spe",0.018987,0.018987,0.057409,1,0.779516,13.319,7.43116,0.73035,8,1,8,34,34,34,"<.0001","0.0101","0.664",7.758744,1.99744,0.177849,1.57e-07,0.027874,0.812849,1,1,0,2,0.666667
"AT5G07960","Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0139 (InterPro:IPR005351); Has 193 Blast hits to 193 proteins in 75 species: Archae - 0; Bacteria - 0; Metazoa - 130; Fungi - 0; Plants - 52; Viruses - 0; Other Euka",0.097275,0.097275,0.150805,1,0.569974,2.65496,24.184,0.24959,8,1,8,34,34,34,"0.0223","<.0001","0.9776",1.65249,4.658502,0.009856,0.056041,0.000108,0.990962,0,1,0,1,0.333333
"AT5G07990","Symbols: TT7, CYP75B1, D501 | Cytochrome P450 superfamily protein | chr5:2560394-2563109 FORWARD LENGTH=1835",0.204782,0.204782,1.367557,1,0.900171,11.8576,161.09,5.49243,8,1,8,34,34,34,"<.0001","<.0001","0.0002",7.152961,13.72678,3.757677,5.6e-07,6.91e-13,0.000714,1,1,1,3,1
"AT5G08050","Symbols:  | Protein of unknown function (DUF1118) | chr5:2578345-2579163 FORWARD LENGTH=749",0.037219,0.037219,1.20603,1,0.979426,191.934,56.2951,3.94387,8,1,8,34,34,34,"<.0001","<.0001","0.0022",25.2627,7.982561,2.662926,5.03e-23,9.83e-08,0.007067,1,1,1,3,1
"AT5G08080","Symbols: SYP132 | syntaxin of plants 132 | chr5:2588342-2591316 FORWARD LENGTH=1348",0.064626,0.064626,0.155043,1,0.722115,2.95408,56.4598,0.66892,8,1,8,34,34,34,"0.0128","<.0001","0.7149",1.894017,7.996235,0.145783,0.034366,9.56e-08,0.848029,1,1,0,2,0.666667
"AT5G08100","Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr5:2593050-2594627 REVERSE LENGTH=1389",0.076613,0.076613,0.161992,1,0.684703,7.19095,16.3843,0.51619,8,1,8,34,34,34,"<.0001","0.0003","0.8358",4.816077,3.549232,0.07791,7.76e-05,0.001108,0.922601,1,1,0,2,0.666667
"AT5G08110","Symbols:  | nucleic acid binding;ATP-dependent helicases;ATP binding;helicases;ATP-dependent helicases | chr5:2594722-2600114 REVERSE LENGTH=3558",0.015738,0.015738,0.036347,1,0.711338,5.51186,30.9128,1.27928,8,1,8,34,34,34,"0.0002","<.0001","0.2866",3.770584,5.492802,0.542662,0.000696,1.85e-05,0.459349,1,1,0,2,0.666667
"AT5G08120","Symbols: MPB2C | movement protein binding protein 2C | chr5:2600474-2602927 REVERSE LENGTH=1499",0.121757,0.121757,0.194731,1,0.58316,3.61018,7.53079,1.54484,8,1,8,34,34,34,"0.0039","0.0096","0.1787",2.409494,2.01706,0.747956,0.011922,0.026762,0.320518,1,1,0,2,0.666667
"AT5G08130","Symbols:  | basic helix-loop-helix (bHLH) DNA-binding superfamily protein | chr5:2606200-2609606 REVERSE LENGTH=2040",0.115492,0.115492,0.277063,1,0.722104,1.09157,69.7399,1.58543,8,1,8,34,34,34,"0.3927","<.0001","0.1659",0.405982,9.022401,0.780173,0.575823,1.11e-08,0.302312,0,1,0,1,0.333333
"AT5G08180","Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr5:2631516-2633850 REVERSE LENGTH=1031",0.045454,0.045454,0.089672,1,0.662072,4.81602,17.5335,1.16465,8,1,8,34,34,34,"0.0005","0.0002","0.3482",3.295792,3.724246,0.458125,0.00189,0.000766,0.529057,1,1,0,2,0.666667
"AT5G08200","Symbols:  | peptidoglycan-binding LysM domain-containing protein | chr5:2638036-2640824 FORWARD LENGTH=1895",0.031733,0.031733,0.049861,1,0.57572,2.71629,14.8787,1.08139,8,1,8,34,34,34,"0.0198","0.0005","0.3992",1.702282,3.31291,0.398841,0.050676,0.001824,0.58264,0,1,0,1,0.333333
"AT5G08210","Symbols: MIR834A | MIR834a; miRNA | chr5:2641426-2641674 REVERSE LENGTH=249",0.017645,0.017645,0.024109,1,0.512061,2.26881,12.8363,0.60084,8,1,8,34,34,34,"0.0461","0.0011","0.7704",1.336722,2.97839,0.113285,0.105128,0.003666,0.883317,0,1,0,1,0.333333
"AT5G08240","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G23160.1); Has 69 Blast hits to 69 proteins in 10 species: Archae - 0; Bacteria - 1; Metazoa - 0; Fungi - 0; Plants - 68; Viruses - 0; Other Eukaryotes - 0 (s",0.106954,0.106954,0.661608,1,0.892228,25.342,31.9,5.15142,8,1,8,34,34,34,"<.0001","<.0001","0.0003",11.46026,5.607422,3.527899,7.05e-11,1.46e-05,0.001159,1,1,1,3,1
"AT5G08260","Symbols: scpl35 | serine carboxypeptidase-like 35 | chr5:2657151-2661416 FORWARD LENGTH=1672",0.085809,0.085809,0.36804,1,0.844566,0.72855,147.632,3.51007,8,1,8,34,34,34,"0.6655","<.0001","0.0047",0.176871,13.19586,2.332268,0.813956,2.02e-12,0.013978,0,1,1,2,0.666667
"AT5G08270","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G23200.1); Has 89 Blast hits to 86 proteins in 45 species: Archae - 0; Bacteria - 0; Metazoa - 27; Fungi - 0; Plants - 48; Viruses - 0; Other Eukaryotes - 14",0.014169,0.014169,0.023405,1,0.596411,2.96066,7.32951,2.20695,8,1,8,34,34,34,"0.0126","0.0105","0.0518",1.899289,1.977351,1.285929,0.033997,0.029038,0.116193,1,1,0,2,0.666667
"AT5G08280","Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663499-2665792 REVERSE LENGTH=1609",0.037569,0.037569,0.555431,1,0.954907,71.2963,118.246,4.28088,8,1,8,34,34,34,"<.0001","<.0001","0.0012",18.26123,11.88365,2.912548,7.45e-17,2.95e-11,0.004204,1,1,1,3,1
"AT5G08290","Symbols: YLS8 | mRNA splicing factor, thioredoxin-like U5 snRNP | chr5:2665976-2667155 FORWARD LENGTH=715",0.019438,0.019438,0.038262,1,0.661312,1.81606,45.5643,0.46032,8,1,8,34,34,34,"0.1082","<.0001","0.8751",0.965903,7.031613,0.057942,0.213894,7.23e-07,0.943354,0,1,0,1,0.333333
"AT5G08300","Symbols:  | Succinyl-CoA ligase, alpha subunit | chr5:2667412-2669923 FORWARD LENGTH=1462",0.027162,0.027162,0.0837,1,0.783655,2.65292,76.9329,2.34112,8,1,8,34,34,34,"0.0223","<.0001","0.0402",1.65083,9.523587,1.396066,0.0562,3.91e-09,0.093566,0,1,0,1,0.333333
"AT5G08330","Symbols:  | TCP family transcription factor  | chr5:2680744-2681813 FORWARD LENGTH=1070",0.185551,0.185551,1.074413,1,0.884867,20.1038,81.9761,2.07676,8,1,8,34,34,34,"<.0001","<.0001","0.0662",10.06662,9.855647,1.17903,1.27e-09,1.96e-09,0.142926,1,1,0,2,0.666667
"AT5G08335","Symbols: ATSTE14B, ATICMTB, ICMTB | Isoprenylcysteine carboxyl methyltransferase (ICMT) family  | chr5:2682229-2683712 FORWARD LENGTH=992",0.04178,0.04178,0.130784,1,0.787029,13.3569,7.22867,1.92443,8,1,8,34,34,34,"<.0001","0.011","0.0883",7.773851,1.957351,1.054245,1.53e-07,0.030238,0.181175,1,1,0,2,0.666667
"AT5G08340","Symbols:  | Nucleotidylyl transferase superfamily protein | chr5:2683832-2685636 FORWARD LENGTH=1205",0.017255,0.017255,0.056284,1,0.795615,7.89616,51.5009,1.44681,8,1,8,34,34,34,"<.0001","<.0001","0.2133",5.217629,7.572921,0.670941,3.31e-05,2.33e-07,0.367857,1,1,0,2,0.666667
"AT5G08350","Symbols:  | GRAM domain-containing protein / ABA-responsive protein-related | chr5:2686245-2687251 REVERSE LENGTH=917",0.037471,0.037471,0.055363,1,0.548783,2.53539,8.71533,1.4451,8,1,8,34,34,34,"0.0279","0.0057","0.214",1.555075,2.245293,0.669606,0.068056,0.016749,0.368698,0,1,0,1,0.333333
"AT5G08360","Symbols:  | Protein of unknown function (DUF789) | chr5:2689713-2690974 FORWARD LENGTH=807",0.018349,0.018349,0.041398,1,0.704514,5.99301,19.0212,1.655,8,1,8,34,34,34,"<.0001","0.0001","0.146",4.084048,3.944373,0.835772,0.00036,0.000483,0.272966,1,1,0,2,0.666667
"AT5G08370","Symbols: AtAGAL2, AGAL2 | alpha-galactosidase 2 | chr5:2690879-2693538 REVERSE LENGTH=1525",0.215303,0.215303,0.587466,1,0.75567,7.01874,35.9778,1.52722,8,1,8,34,34,34,"<.0001","<.0001","0.1845",4.714852,6.062481,0.734024,9.57e-05,5.57e-06,0.328562,1,1,0,2,0.666667
"AT5G08380","Symbols: AtAGAL1, AGAL1 | alpha-galactosidase 1 | chr5:2694677-2697724 REVERSE LENGTH=1515",0.032446,0.032446,0.629379,1,0.965632,30.5735,679.335,5.33708,8,1,8,34,34,34,"<.0001","<.0001","0.0002",12.63181,23.32784,3.653762,6.38e-12,2.71e-21,0.00089,1,1,1,3,1
